NUTS;DISTRICT_CODE;SUB_DISTRICT_CODE;REF_YEAR;REF_DATE;SEX;AGR3;AUT;FOR
AT13;91100;91104;2008;20080101;1;3;298;17
AT13;91100;91104;2008;20080101;2;1;200;74
AT13;91100;91104;2008;20080101;2;2;1185;301
AT13;91100;91104;2008;20080101;2;3;431;21
AT13;91100;91105;2008;20080101;1;1;689;86
AT13;91100;91105;2008;20080101;1;2;3034;390
AT13;91100;91105;2008;20080101;1;3;610;13
AT13;91100;91105;2008;20080101;2;1;665;88
AT13;91100;91105;2008;20080101;2;2;2984;468
AT13;91100;91105;2008;20080101;2;3;924;18
AT13;91100;91106;2008;20080101;1;1;6;2
AT13;91100;91106;2008;20080101;1;2;39;14
AT13;91100;91106;2008;20080101;1;3;13;2
AT13;91100;91106;2008;20080101;2;1;10;1
AT13;91100;91106;2008;20080101;2;2;33;7
AT13;91100;91106;2008;20080101;2;3;17;2
AT13;91100;91107;2008;20080101;1;1;454;47
AT13;91100;91107;2008;20080101;1;2;1698;235
AT13;91100;91107;2008;20080101;1;3;509;13
AT13;91100;91107;2008;20080101;2;1;441;44
AT13;91100;91107;2008;20080101;2;2;1945;268
AT13;91100;91107;2008;20080101;2;3;731;10
AT13;91100;91108;2008;20080101;1;1;84;5
AT13;91100;91108;2008;20080101;1;2;282;23
AT13;91100;91108;2008;20080101;1;3;13;1
AT13;91100;91108;2008;20080101;2;1;93;4
AT13;91100;91108;2008;20080101;2;2;292;26
AT13;91100;91108;2008;20080101;2;3;15;2
AT13;91100;91109;2008;20080101;1;1;152;19
AT13;91100;91109;2008;20080101;1;2;623;118
AT13;91100;91109;2008;20080101;1;3;103;8
AT13;91100;91109;2008;20080101;2;1;132;7
AT13;91100;91109;2008;20080101;2;2;597;88
AT13;91100;91109;2008;20080101;2;3;191;7
AT13;91100;91110;2008;20080101;1;1;2269;243
AT13;91100;91110;2008;20080101;1;2;6697;945
AT13;91100;91110;2008;20080101;1;3;928;31
AT13;91100;91110;2008;20080101;2;1;2151;207
AT13;91100;91110;2008;20080101;2;2;7468;1077
AT13;91100;91110;2008;20080101;2;3;1311;50
AT13;91100;91111;2008;20080101;1;1;240;201
AT13;91100;91111;2008;20080101;1;2;1138;770
AT13;91100;91111;2008;20080101;1;3;240;14
AT13;91100;91111;2008;20080101;2;1;285;194
AT13;91100;91111;2008;20080101;2;2;1073;408
AT13;91100;91111;2008;20080101;2;3;312;15
AT13;91100;91112;2008;20080101;1;1;8;2
AT13;91100;91112;2008;20080101;1;2;54;120
AT13;91100;91112;2008;20080101;1;3;33;2
AT13;91100;91112;2008;20080101;2;1;12;0
AT13;91100;91112;2008;20080101;2;2;51;10
AT13;91100;91112;2008;20080101;2;3;39;1
AT13;91100;91113;2008;20080101;1;1;195;31
AT13;91100;91113;2008;20080101;1;2;1154;206
AT13;91100;91113;2008;20080101;1;3;327;6
AT13;91100;91113;2008;20080101;2;1;179;38
AT13;91100;91113;2008;20080101;2;2;1238;192
AT13;91100;91113;2008;20080101;2;3;366;12
AT13;91100;91199;2008;20080101;1;1;5;0
AT13;91100;91199;2008;20080101;1;2;3;1
AT13;91100;91199;2008;20080101;1;3;0;0
AT13;91100;91199;2008;20080101;2;1;2;0
AT13;91100;91199;2008;20080101;2;2;2;1
AT13;91100;91199;2008;20080101;2;3;1;0
AT13;91200;91201;2008;20080101;1;1;199;83
AT13;91200;91201;2008;20080101;1;2;882;560
AT13;91200;91201;2008;20080101;1;3;211;24
AT13;91200;91201;2008;20080101;2;1;171;79
AT13;91200;91201;2008;20080101;2;2;866;407
AT13;91200;91201;2008;20080101;2;3;324;18
AT13;91200;91202;2008;20080101;1;1;941;339
AT13;91200;91202;2008;20080101;1;2;4205;1920
AT13;91200;91202;2008;20080101;1;3;735;81
AT13;91200;91202;2008;20080101;2;1;866;337
AT13;91200;91202;2008;20080101;2;2;4384;1623
AT13;91200;91202;2008;20080101;2;3;1313;112
AT13;91200;91203;2008;20080101;1;1;371;76
AT13;91200;91203;2008;20080101;1;2;1385;287
AT13;91200;91203;2008;20080101;1;3;278;15
AT13;91200;91203;2008;20080101;2;1;353;71
AT13;91200;91203;2008;20080101;2;2;1308;340
AT13;91200;91203;2008;20080101;2;3;527;16
AT13;91200;91204;2008;20080101;1;1;389;213
AT13;91200;91204;2008;20080101;1;2;1869;971
AT13;91200;91204;2008;20080101;1;3;427;53
AT13;91200;91204;2008;20080101;2;1;380;181
AT13;91200;91204;2008;20080101;2;2;1946;870
AT13;91200;91204;2008;20080101;2;3;663;57
AT13;91200;91205;2008;20080101;1;1;376;158
AT13;91200;91205;2008;20080101;1;2;1889;808
AT13;91200;91205;2008;20080101;1;3;504;39
AT13;91200;91205;2008;20080101;2;1;382;141
AT13;91200;91205;2008;20080101;2;2;2101;717
AT13;91200;91205;2008;20080101;2;3;836;42
AT13;91200;91206;2008;20080101;1;1;388;187
AT13;91200;91206;2008;20080101;1;2;2018;1079
AT13;91200;91206;2008;20080101;1;3;366;56
AT13;91200;91206;2008;20080101;2;1;385;182
AT13;91200;91206;2008;20080101;2;2;2165;961
AT13;91200;91206;2008;20080101;2;3;745;59
AT13;91200;91207;2008;20080101;1;1;403;65
AT13;91200;91207;2008;20080101;1;2;1616;299
AT13;91200;91207;2008;20080101;1;3;539;11
AT13;91200;91207;2008;20080101;2;1;381;58
AT13;91200;91207;2008;20080101;2;2;1832;317
AT13;91200;91207;2008;20080101;2;3;936;21
AT13;91200;91208;2008;20080101;1;1;218;74
AT13;91200;91208;2008;20080101;1;2;1045;429
AT13;91200;91208;2008;20080101;1;3;233;28
AT13;91200;91208;2008;20080101;2;1;188;92
AT13;91200;91208;2008;20080101;2;2;1095;368
AT13;91200;91208;2008;20080101;2;3;357;23
AT13;91200;91209;2008;20080101;1;1;890;71
AT13;91200;91209;2008;20080101;1;2;2124;286
AT13;91200;91209;2008;20080101;1;3;348;13
AT13;91200;91209;2008;20080101;2;1;804;62
AT13;91200;91209;2008;20080101;2;2;2146;393
AT13;91200;91209;2008;20080101;2;3;516;26
AT13;91200;91210;2008;20080101;1;1;533;102
AT13;91200;91210;2008;20080101;1;2;2039;573
AT13;91200;91210;2008;20080101;1;3;553;15
AT13;91200;91210;2008;20080101;2;1;503;87
AT13;91200;91210;2008;20080101;2;2;2224;503
AT13;91200;91210;2008;20080101;2;3;826;24
AT13;91200;91211;2008;20080101;1;1;532;81
AT13;91200;91211;2008;20080101;1;2;2454;377
AT13;91200;91211;2008;20080101;1;3;672;22
AT13;91200;91211;2008;20080101;2;1;527;74
AT13;91200;91211;2008;20080101;2;2;2654;413
AT13;91200;91211;2008;20080101;2;3;1267;28
AT13;91200;91299;2008;20080101;1;1;0;0
AT13;91200;91299;2008;20080101;1;2;11;6
AT13;91200;91299;2008;20080101;1;3;1;0
AT13;91200;91299;2008;20080101;2;1;2;0
AT13;91200;91299;2008;20080101;2;2;10;3
AT13;91200;91299;2008;20080101;2;3;3;0
AT13;91300;91301;2008;20080101;1;1;12;3
AT13;91300;91301;2008;20080101;1;2;122;16
AT13;91300;91301;2008;20080101;1;3;47;0
AT13;91300;91301;2008;20080101;2;1;18;1
AT13;91300;91301;2008;20080101;2;2;126;16
AT13;91300;91301;2008;20080101;2;3;86;3
AT13;91300;91302;2008;20080101;1;1;342;89
AT13;91300;91302;2008;20080101;1;2;1410;321
AT13;91300;91302;2008;20080101;1;3;491;32
AT13;91300;91302;2008;20080101;2;1;375;70
AT13;91300;91302;2008;20080101;2;2;1698;337
AT13;91300;91302;2008;20080101;2;3;786;42
AT13;91300;91303;2008;20080101;1;1;446;76
AT13;91300;91303;2008;20080101;1;2;2226;470
AT13;91300;91303;2008;20080101;1;3;649;40
AT13;91300;91303;2008;20080101;2;1;457;82
AT13;91300;91303;2008;20080101;2;2;2582;513
AT13;91300;91303;2008;20080101;2;3;1069;39
AT13;91300;91304;2008;20080101;1;1;580;77
AT13;91300;91304;2008;20080101;1;2;2386;361
AT13;91300;91304;2008;20080101;1;3;920;41
AT13;91300;91304;2008;20080101;2;1;594;75
AT13;91300;91304;2008;20080101;2;2;2724;428
AT13;91300;91304;2008;20080101;2;3;1531;48
AT13;91300;91305;2008;20080101;1;1;299;30
AT13;91300;91305;2008;20080101;1;2;1013;140
AT13;91300;91305;2008;20080101;1;3;420;10
AT13;91300;91305;2008;20080101;2;1;264;27
AT13;91300;91305;2008;20080101;2;2;1180;162
AT13;91300;91305;2008;20080101;2;3;671;18
AT13;91300;91306;2008;20080101;1;1;140;21
AT13;91300;91306;2008;20080101;1;2;657;84
AT13;91300;91306;2008;20080101;1;3;179;12
AT13;91300;91306;2008;20080101;2;1;138;19
AT13;91300;91306;2008;20080101;2;2;764;109
AT13;91300;91306;2008;20080101;2;3;288;8
AT13;91300;91307;2008;20080101;1;1;176;23
AT13;91300;91307;2008;20080101;1;2;786;105
AT13;91300;91307;2008;20080101;1;3;293;9
AT13;91300;91307;2008;20080101;2;1;192;17
AT13;91300;91307;2008;20080101;2;2;884;128
AT13;91300;91307;2008;20080101;2;3;522;10
AT13;91300;91308;2008;20080101;1;1;362;49
AT13;91300;91308;2008;20080101;1;2;1692;207
AT13;91300;91308;2008;20080101;1;3;584;17
AT13;91300;91308;2008;20080101;2;1;307;42
AT13;91300;91308;2008;20080101;2;2;2033;270
AT13;91300;91308;2008;20080101;2;3;1061;14
AT13;91300;91309;2008;20080101;1;1;287;54
AT13;91300;91309;2008;20080101;1;2;1354;163
AT13;91300;91309;2008;20080101;1;3;464;14
AT13;91300;91309;2008;20080101;2;1;259;55
AT13;91300;91309;2008;20080101;2;2;1412;209
AT13;91300;91309;2008;20080101;2;3;1091;17
AT13;91300;91310;2008;20080101;1;1;4;1
AT13;91300;91310;2008;20080101;1;2;30;6
AT13;91300;91310;2008;20080101;1;3;0;0
AT13;91300;91310;2008;20080101;2;1;4;0
AT13;91300;91310;2008;20080101;2;2;24;1
AT13;91300;91310;2008;20080101;2;3;1;0
AT13;91300;91311;2008;20080101;1;1;297;16
AT13;91300;91311;2008;20080101;1;2;1151;82
AT13;91300;91311;2008;20080101;1;3;479;10
AT13;91300;91311;2008;20080101;2;1;252;20
AT13;91300;91311;2008;20080101;2;2;1239;104
AT13;91300;91311;2008;20080101;2;3;607;8
AT13;91300;91399;2008;20080101;1;1;4;0
AT13;91300;91399;2008;20080101;1;2;18;3
AT13;91300;91399;2008;20080101;1;3;8;1
AT13;91300;91399;2008;20080101;2;1;1;0
AT13;91300;91399;2008;20080101;2;2;24;11
AT13;91300;91399;2008;20080101;2;3;43;6
AT13;91400;91401;2008;20080101;1;1;342;103
AT13;91400;91401;2008;20080101;1;2;1705;548
AT13;91400;91401;2008;20080101;1;3;381;26
AT13;91400;91401;2008;20080101;2;1;288;110
AT13;91400;91401;2008;20080101;2;2;1889;454
AT13;91400;91401;2008;20080101;2;3;569;37
AT13;91400;91402;2008;20080101;1;1;447;203
AT13;91400;91402;2008;20080101;1;2;1933;1162
AT13;91400;91402;2008;20080101;1;3;293;59
AT13;91400;91402;2008;20080101;2;1;449;193
AT13;91400;91402;2008;20080101;2;2;1986;987
AT13;91400;91402;2008;20080101;2;3;517;74
AT13;91400;91403;2008;20080101;1;1;457;85
AT13;91400;91403;2008;20080101;1;2;2217;580
AT13;91400;91403;2008;20080101;1;3;519;26
AT13;91400;91403;2008;20080101;2;1;492;92
AT13;91400;91403;2008;20080101;2;2;2466;539
AT13;91400;91403;2008;20080101;2;3;872;41
AT13;91400;91404;2008;20080101;1;1;1042;251
AT13;91400;91404;2008;20080101;1;2;4917;1504
AT13;91400;91404;2008;20080101;1;3;1022;74
AT13;91400;91404;2008;20080101;2;1;986;249
AT13;91400;91404;2008;20080101;2;2;5470;1357
AT13;91400;91404;2008;20080101;2;3;1798;92
AT13;91400;91405;2008;20080101;1;1;264;26
AT13;91400;91405;2008;20080101;1;2;1172;119
AT13;91400;91405;2008;20080101;1;3;311;12
AT13;91400;91405;2008;20080101;2;1;288;23
AT13;91400;91405;2008;20080101;2;2;1230;140
AT13;91400;91405;2008;20080101;2;3;442;11
AT13;91400;91406;2008;20080101;1;1;572;129
AT13;91400;91406;2008;20080101;1;2;2985;724
AT13;91400;91406;2008;20080101;1;3;878;42
AT13;91400;91406;2008;20080101;2;1;554;122
AT13;91400;91406;2008;20080101;2;2;3370;703
AT13;91400;91406;2008;20080101;2;3;1672;50
AT13;91400;91407;2008;20080101;1;1;222;41
AT13;91400;91407;2008;20080101;1;2;778;131
AT13;91400;91407;2008;20080101;1;3;162;6
AT13;91400;91407;2008;20080101;2;1;207;39
AT13;91400;91407;2008;20080101;2;2;864;153
AT13;91400;91407;2008;20080101;2;3;330;4
AT13;91400;91408;2008;20080101;1;1;248;14
AT13;91400;91408;2008;20080101;1;2;1013;138
AT13;91400;91408;2008;20080101;1;3;347;6
AT13;91400;91408;2008;20080101;2;1;267;20
AT13;91400;91408;2008;20080101;2;2;1109;136
AT13;91400;91408;2008;20080101;2;3;554;7
AT13;91400;91409;2008;20080101;1;1;2;0
AT13;91400;91409;2008;20080101;1;2;116;17
AT13;91400;91409;2008;20080101;1;3;13;1
AT13;91400;91409;2008;20080101;2;1;1;0
AT13;91400;91409;2008;20080101;2;2;35;16
AT13;91400;91409;2008;20080101;2;3;44;0
AT13;91400;91410;2008;20080101;1;1;408;49
AT13;91400;91410;2008;20080101;1;2;2036;258
AT13;91400;91410;2008;20080101;1;3;565;17
AT13;91400;91410;2008;20080101;2;1;376;41
AT13;91400;91410;2008;20080101;2;2;2191;318
AT13;91400;91410;2008;20080101;2;3;812;25
AT13;91400;91411;2008;20080101;1;1;400;24
AT13;91400;91411;2008;20080101;1;2;1729;148
AT13;91400;91411;2008;20080101;1;3;653;11
AT13;91400;91411;2008;20080101;2;1;397;22
AT13;91400;91411;2008;20080101;2;2;1836;151
AT13;91400;91411;2008;20080101;2;3;854;11
AT13;91400;91412;2008;20080101;1;1;356;23
AT13;91400;91412;2008;20080101;1;2;1715;150
AT13;91400;91412;2008;20080101;1;3;448;10
AT13;91400;91412;2008;20080101;2;1;363;26
AT13;91400;91412;2008;20080101;2;2;1736;180
AT13;91400;91412;2008;20080101;2;3;524;14
AT13;91400;91499;2008;20080101;1;1;0;1
AT13;91400;91499;2008;20080101;1;2;15;2
AT13;91400;91499;2008;20080101;1;3;14;0
AT13;91400;91499;2008;20080101;2;1;1;3
AT13;91400;91499;2008;20080101;2;2;19;3
AT13;91400;91499;2008;20080101;2;3;33;0
AT13;91500;91501;2008;20080101;1;1;526;163
AT13;91500;91501;2008;20080101;1;2;2633;999
AT13;91500;91501;2008;20080101;1;3;540;54
AT13;91500;91501;2008;20080101;2;1;556;145
AT13;91500;91501;2008;20080101;2;2;2730;892
AT13;91500;91501;2008;20080101;2;3;952;61
AT13;91500;91502;2008;20080101;1;1;425;290
AT13;91500;91502;2008;20080101;1;2;2008;1702
AT13;91500;91502;2008;20080101;1;3;296;69
AT13;91500;91502;2008;20080101;2;1;366;276
AT13;91500;91502;2008;20080101;2;2;1973;1333
AT13;91500;91502;2008;20080101;2;3;459;98
AT13;91500;91503;2008;20080101;1;1;590;378
AT13;91500;91503;2008;20080101;1;2;2387;1963
AT13;91500;91503;2008;20080101;1;3;316;89
AT13;91500;91503;2008;20080101;2;1;524;321
AT13;91500;91503;2008;20080101;2;2;2478;1606
AT13;91500;91503;2008;20080101;2;3;535;107
AT13;91500;91504;2008;20080101;1;1;300;236
AT13;91500;91504;2008;20080101;1;2;1501;1128
AT13;91500;91504;2008;20080101;1;3;256;41
AT13;91500;91504;2008;20080101;2;1;323;165
AT13;91500;91504;2008;20080101;2;2;1519;966
AT13;91500;91504;2008;20080101;2;3;395;44
AT13;91500;91505;2008;20080101;1;1;560;227
AT13;91500;91505;2008;20080101;1;2;2444;1193
AT13;91500;91505;2008;20080101;1;3;570;50
AT13;91500;91505;2008;20080101;2;1;541;211
AT13;91500;91505;2008;20080101;2;2;2605;1024
AT13;91500;91505;2008;20080101;2;3;977;77
AT13;91500;91506;2008;20080101;1;1;657;371
AT13;91500;91506;2008;20080101;1;2;3093;2061
AT13;91500;91506;2008;20080101;1;3;504;94
AT13;91500;91506;2008;20080101;2;1;628;320
AT13;91500;91506;2008;20080101;2;2;3151;1750
AT13;91500;91506;2008;20080101;2;3;869;135
AT13;91500;91507;2008;20080101;1;1;449;95
AT13;91500;91507;2008;20080101;1;2;2094;673
AT13;91500;91507;2008;20080101;1;3;581;26
AT13;91500;91507;2008;20080101;2;1;428;113
AT13;91500;91507;2008;20080101;2;2;2252;567
AT13;91500;91507;2008;20080101;2;3;1089;46
AT13;91500;91599;2008;20080101;1;1;1;3
AT13;91500;91599;2008;20080101;1;2;10;12
AT13;91500;91599;2008;20080101;1;3;0;1
AT13;91500;91599;2008;20080101;2;1;4;1
AT13;91500;91599;2008;20080101;2;2;9;9
AT13;91500;91599;2008;20080101;2;3;0;2
AT13;91600;91601;2008;20080101;1;1;628;325
AT13;91600;91601;2008;20080101;1;2;2899;1833
AT13;91600;91601;2008;20080101;1;3;580;101
AT13;91600;91601;2008;20080101;2;1;589;314
AT13;91600;91601;2008;20080101;2;2;3002;1652
AT13;91600;91601;2008;20080101;2;3;994;110
AT13;91600;91602;2008;20080101;1;1;388;273
AT13;91600;91602;2008;20080101;1;2;1678;1428
AT13;91600;91602;2008;20080101;1;3;236;67
AT13;91600;91602;2008;20080101;2;1;387;187
AT13;91600;91602;2008;20080101;2;2;1588;1178
AT13;91600;91602;2008;20080101;2;3;394;80
AT13;91600;91603;2008;20080101;1;1;761;165
AT13;91600;91603;2008;20080101;1;2;2917;960
AT13;91600;91603;2008;20080101;1;3;754;45
AT13;91600;91603;2008;20080101;2;1;670;157
AT13;91600;91603;2008;20080101;2;2;3218;816
AT13;91600;91603;2008;20080101;2;3;1363;59
AT13;91600;91604;2008;20080101;1;1;444;141
AT13;91600;91604;2008;20080101;1;2;1977;797
AT13;91600;91604;2008;20080101;1;3;406;40
AT13;91600;91604;2008;20080101;2;1;417;126
AT13;91600;91604;2008;20080101;2;2;2161;701
AT13;91600;91604;2008;20080101;2;3;664;41
AT13;91600;91605;2008;20080101;1;1;751;328
AT13;91600;91605;2008;20080101;1;2;3561;1899
AT13;91600;91605;2008;20080101;1;3;628;99
AT13;91600;91605;2008;20080101;2;1;717;326
AT13;91600;91605;2008;20080101;2;2;3958;1554
AT13;91600;91605;2008;20080101;2;3;1142;129
AT13;91600;91606;2008;20080101;1;1;631;124
AT13;91600;91606;2008;20080101;1;2;2700;716
AT13;91600;91606;2008;20080101;1;3;562;41
AT13;91600;91606;2008;20080101;2;1;634;115
AT13;91600;91606;2008;20080101;2;2;2785;614
AT13;91600;91606;2008;20080101;2;3;999;41
AT13;91600;91607;2008;20080101;1;1;557;150
AT13;91600;91607;2008;20080101;1;2;2461;817
AT13;91600;91607;2008;20080101;1;3;514;51
AT13;91600;91607;2008;20080101;2;1;503;138
AT13;91600;91607;2008;20080101;2;2;2561;776
AT13;91600;91607;2008;20080101;2;3;887;57
AT13;91600;91608;2008;20080101;1;1;188;10
AT13;91600;91608;2008;20080101;1;2;871;84
AT13;91600;91608;2008;20080101;1;3;312;3
AT13;91600;91608;2008;20080101;2;1;169;7
AT13;91600;91608;2008;20080101;2;2;1056;106
AT13;91600;91608;2008;20080101;2;3;610;3
AT13;91600;91609;2008;20080101;1;1;330;13
AT13;91600;91609;2008;20080101;1;2;1373;94
AT13;91600;91609;2008;20080101;1;3;534;10
AT13;91600;91609;2008;20080101;2;1;288;18
AT13;91600;91609;2008;20080101;2;2;1532;150
AT13;91600;91609;2008;20080101;2;3;799;10
AT13;91600;91610;2008;20080101;1;1;481;337
AT13;91600;91610;2008;20080101;1;2;2024;2018
AT13;91600;91610;2008;20080101;1;3;336;83
AT13;91600;91610;2008;20080101;2;1;439;346
AT13;91600;91610;2008;20080101;2;2;1945;1647
AT13;91600;91610;2008;20080101;2;3;579;109
AT13;91600;91699;2008;20080101;1;1;4;0
AT13;91600;91699;2008;20080101;1;2;12;2
AT13;91600;91699;2008;20080101;1;3;2;0
AT13;91600;91699;2008;20080101;2;1;2;0
AT13;91600;91699;2008;20080101;2;2;7;8
AT13;91600;91699;2008;20080101;2;3;4;1
AT13;91700;91701;2008;20080101;1;1;481;268
AT13;91700;91701;2008;20080101;1;2;2365;1454
AT13;91700;91701;2008;20080101;1;3;424;72
AT13;91700;91701;2008;20080101;2;1;437;236
AT13;91700;91701;2008;20080101;2;2;2590;1183
AT13;91700;91701;2008;20080101;2;3;634;76
AT13;91700;91702;2008;20080101;1;1;632;316
AT13;91700;91702;2008;20080101;1;2;3176;1885
AT13;91700;91702;2008;20080101;1;3;600;74
AT13;91700;91702;2008;20080101;2;1;674;300
AT13;91700;91702;2008;20080101;2;2;3404;1527
AT13;91700;91702;2008;20080101;2;3;1023;79
AT13;91700;91703;2008;20080101;1;1;921;335
AT13;91700;91703;2008;20080101;1;2;4169;2017
AT13;91700;91703;2008;20080101;1;3;825;89
AT13;91700;91703;2008;20080101;2;1;825;333
AT13;91700;91703;2008;20080101;2;2;4428;1592
AT13;91700;91703;2008;20080101;2;3;1371;123
AT13;91700;91704;2008;20080101;1;1;187;22
AT13;91700;91704;2008;20080101;1;2;855;111
AT13;91700;91704;2008;20080101;1;3;313;11
AT13;91700;91704;2008;20080101;2;1;207;19
AT13;91700;91704;2008;20080101;2;2;979;144
AT13;91700;91704;2008;20080101;2;3;625;17
AT13;91700;91705;2008;20080101;1;1;371;37
AT13;91700;91705;2008;20080101;1;2;1489;158
AT13;91700;91705;2008;20080101;1;3;468;18
AT13;91700;91705;2008;20080101;2;1;419;43
AT13;91700;91705;2008;20080101;2;2;1650;210
AT13;91700;91705;2008;20080101;2;3;704;15
AT13;91700;91706;2008;20080101;1;1;149;21
AT13;91700;91706;2008;20080101;1;2;605;96
AT13;91700;91706;2008;20080101;1;3;187;10
AT13;91700;91706;2008;20080101;2;1;128;22
AT13;91700;91706;2008;20080101;2;2;661;132
AT13;91700;91706;2008;20080101;2;3;257;11
AT13;91700;91799;2008;20080101;1;1;6;1
AT13;91700;91799;2008;20080101;1;2;37;10
AT13;91700;91799;2008;20080101;1;3;14;2
AT13;91700;91799;2008;20080101;2;1;4;0
AT13;91700;91799;2008;20080101;2;2;34;0
AT13;91700;91799;2008;20080101;2;3;17;0
AT13;91800;91801;2008;20080101;1;1;116;44
AT13;91800;91801;2008;20080101;1;2;443;93
AT13;91800;91801;2008;20080101;1;3;156;16
AT13;91800;91801;2008;20080101;2;1;117;26
AT13;91800;91801;2008;20080101;2;2;574;148
AT13;91800;91801;2008;20080101;2;3;275;14
AT13;91800;91802;2008;20080101;1;1;758;223
AT13;91800;91802;2008;20080101;1;2;3374;1123
AT13;91800;91802;2008;20080101;1;3;750;78
AT13;91800;91802;2008;20080101;2;1;658;220
AT13;91800;91802;2008;20080101;2;2;3778;1144
AT13;91800;91802;2008;20080101;2;3;1431;87
AT13;91800;91803;2008;20080101;1;1;671;282
AT13;91800;91803;2008;20080101;1;2;3527;1765
AT13;91800;91803;2008;20080101;1;3;603;73
AT13;91800;91803;2008;20080101;2;1;655;257
AT13;91800;91803;2008;20080101;2;2;3930;1537
AT13;91800;91803;2008;20080101;2;3;1048;112
AT13;91800;91804;2008;20080101;1;1;519;111
AT13;91800;91804;2008;20080101;1;2;2286;461
AT13;91800;91804;2008;20080101;1;3;676;43
AT13;91800;91804;2008;20080101;2;1;468;62
AT13;91800;91804;2008;20080101;2;2;2536;479
AT13;91800;91804;2008;20080101;2;3;1096;45
AT13;91800;91805;2008;20080101;1;1;528;119
AT13;91800;91805;2008;20080101;1;2;1915;386
AT13;91800;91805;2008;20080101;1;3;773;48
AT13;91800;91805;2008;20080101;2;1;506;125
AT13;91800;91805;2008;20080101;2;2;2325;465
AT13;91800;91805;2008;20080101;2;3;1322;43
AT13;91800;91899;2008;20080101;1;1;4;1
AT13;91800;91899;2008;20080101;1;2;7;7
AT13;91800;91899;2008;20080101;1;3;3;0
AT13;91800;91899;2008;20080101;2;1;2;0
AT13;91800;91899;2008;20080101;2;2;9;0
AT13;91800;91899;2008;20080101;2;3;2;0
AT13;91900;91901;2008;20080101;1;1;335;74
AT13;91900;91901;2008;20080101;1;2;1339;313
AT13;91900;91901;2008;20080101;1;3;513;47
AT13;91900;91901;2008;20080101;2;1;306;66
AT13;91900;91901;2008;20080101;2;2;1570;330
AT13;91900;91901;2008;20080101;2;3;764;52
AT13;91900;91902;2008;20080101;1;1;506;90
AT13;91900;91902;2008;20080101;1;2;2422;556
AT13;91900;91902;2008;20080101;1;3;686;40
AT13;91900;91902;2008;20080101;2;1;447;83
AT13;91900;91902;2008;20080101;2;2;2716;566
AT13;91900;91902;2008;20080101;2;3;1420;30
AT13;91900;91903;2008;20080101;1;1;8;1
AT13;91900;91903;2008;20080101;1;2;89;30
AT13;91900;91903;2008;20080101;1;3;5;1
AT13;91900;91903;2008;20080101;2;1;10;0
AT13;91900;91903;2008;20080101;2;2;86;24
AT13;91900;91903;2008;20080101;2;3;10;1
AT13;91900;91904;2008;20080101;1;1;639;166
AT13;91900;91904;2008;20080101;1;2;3213;915
AT13;91900;91904;2008;20080101;1;3;883;54
AT13;91900;91904;2008;20080101;2;1;668;137
AT13;91900;91904;2008;20080101;2;2;3629;1132
AT13;91900;91904;2008;20080101;2;3;1669;77
